dataset_idx,dataset_name,dataset_tipo,n_samples,n_features,k,metrica,p,algoritmo,eps,run,radius,silhouette,ari,tempo
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.25,3,1.848189047848289,0.6654987583928584,nan,0.000894300000027215
17,varied,varied,800,2,6,mahalanobis,,kmeans,,3,nan,0.6931479671163817,nan,0.0871839030000956
17,varied,varied,800,2,6,mahalanobis,,gonzalez,,4,1.0341172138202268,0.6692560533217784,nan,6.529999996018887e-05
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.01,4,0.9752462047889721,0.616894240356721,nan,0.0013679999999567372
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.05,4,0.9752462047889721,0.616894240356721,nan,0.0014552999998613814
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.1,4,0.9752462047889721,0.616894240356721,nan,0.0012040999999953783
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.15,4,0.9752462047889721,0.616894240356721,nan,0.0010024000000612432
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.25,4,1.848189047848289,0.6654987583928584,nan,0.0008831000000100175
17,varied,varied,800,2,6,mahalanobis,,kmeans,,4,nan,0.6931479671163817,nan,0.08408530199994857
17,varied,varied,800,2,6,mahalanobis,,gonzalez,,5,1.0341172138202268,0.6692560533217784,nan,6.379999990713259e-05
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.01,5,0.9752462047889721,0.616894240356721,nan,0.0013853000000381144
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.05,5,0.9752462047889721,0.616894240356721,nan,0.0014627000000473345
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.1,5,0.9752462047889721,0.616894240356721,nan,0.0013667000000623375
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.15,5,0.9752462047889721,0.616894240356721,nan,0.0015977999998995074
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.25,5,1.848189047848289,0.6654987583928584,nan,0.0008156000001235952
17,varied,varied,800,2,6,mahalanobis,,kmeans,,5,nan,0.6931479671163817,nan,0.08553530199992565
17,varied,varied,800,2,6,mahalanobis,,gonzalez,,6,1.0341172138202268,0.6692560533217784,nan,7.75000000885484e-05
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.01,6,0.9752462047889721,0.616894240356721,nan,0.0014243010000427603
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.05,6,0.9752462047889721,0.616894240356721,nan,0.001186100000040824
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.1,6,0.9752462047889721,0.616894240356721,nan,0.0013292000001001725
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.15,6,0.9752462047889721,0.616894240356721,nan,0.0014536010000938404
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.25,6,1.848189047848289,0.6654987583928584,nan,0.0007484000000204105
17,varied,varied,800,2,6,mahalanobis,,kmeans,,6,nan,0.6931479671163817,nan,0.07869090299982417
17,varied,varied,800,2,6,mahalanobis,,gonzalez,,7,1.0341172138202268,0.6692560533217784,nan,6.519999988086056e-05
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.01,7,0.9752462047889721,0.616894240356721,nan,0.0015237000000070111
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.05,7,0.9752462047889721,0.616894240356721,nan,0.0012199000000236992
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.1,7,0.9752462047889721,0.616894240356721,nan,0.0010171000001264474
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.15,7,0.9752462047889721,0.616894240356721,nan,0.0009700000000520959
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.25,7,1.848189047848289,0.6654987583928584,nan,0.0008035999999265186
17,varied,varied,800,2,6,mahalanobis,,kmeans,,7,nan,0.6931479671163817,nan,0.09050290300001507
17,varied,varied,800,2,6,mahalanobis,,gonzalez,,8,1.0341172138202268,0.6692560533217784,nan,8.219999995162652e-05
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.01,8,0.9752462047889721,0.616894240356721,nan,0.0015066999999362451
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.05,8,0.9752462047889721,0.616894240356721,nan,0.0014452000000346743
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.1,8,0.9752462047889721,0.616894240356721,nan,0.0010935000000245054
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.15,8,0.9752462047889721,0.616894240356721,nan,0.0010310000000117725
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.25,8,1.848189047848289,0.6654987583928584,nan,0.0007768000000396569
17,varied,varied,800,2,6,mahalanobis,,kmeans,,8,nan,0.6931479671163817,nan,0.08500300299988339
17,varied,varied,800,2,6,mahalanobis,,gonzalez,,9,1.0341172138202268,0.6692560533217784,nan,6.38999999864609e-05
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.01,9,0.9752462047889721,0.616894240356721,nan,0.001557700000148543
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.05,9,0.9752462047889721,0.616894240356721,nan,0.001180900000008478
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.1,9,0.9752462047889721,0.616894240356721,nan,0.00102100000003702
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.15,9,0.9752462047889721,0.616894240356721,nan,0.0009436999998797546
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.25,9,1.848189047848289,0.6654987583928584,nan,0.0007408000001305481
17,varied,varied,800,2,6,mahalanobis,,kmeans,,9,nan,0.6931479671163817,nan,0.08655970200015872
17,varied,varied,800,2,6,mahalanobis,,gonzalez,,10,1.0341172138202268,0.6692560533217784,nan,6.170000006022747e-05
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.01,10,0.9752462047889721,0.616894240356721,nan,0.0013738000000103057
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.05,10,0.9752462047889721,0.616894240356721,nan,0.0043797999999242165
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.1,10,0.9752462047889721,0.616894240356721,nan,0.0010141000000203348
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.15,10,0.9752462047889721,0.616894240356721,nan,0.0009101000000555359
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.25,10,1.848189047848289,0.6654987583928584,nan,0.0008007999999790627
17,varied,varied,800,2,6,mahalanobis,,kmeans,,10,nan,0.6931479671163817,nan,0.09086730300009549
17,varied,varied,800,2,6,mahalanobis,,gonzalez,,11,1.0341172138202268,0.6692560533217784,nan,6.359999997584964e-05
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.01,11,0.9752462047889721,0.616894240356721,nan,0.0014482999999927415
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.05,11,0.9752462047889721,0.616894240356721,nan,0.0011890999999195628
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.1,11,0.9752462047889721,0.616894240356721,nan,0.001084700000092198
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.15,11,0.9752462047889721,0.616894240356721,nan,0.0011535009998624446
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.25,11,1.848189047848289,0.6654987583928584,nan,0.0008601000001817738
17,varied,varied,800,2,6,mahalanobis,,kmeans,,11,nan,0.6931479671163817,nan,0.08738160300003983
17,varied,varied,800,2,6,mahalanobis,,gonzalez,,12,1.0341172138202268,0.6692560533217784,nan,7.929999992484227e-05
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.01,12,0.9752462047889721,0.616894240356721,nan,0.001370799999904193
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.05,12,0.9752462047889721,0.616894240356721,nan,0.0013007999998535524
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.1,12,0.9752462047889721,0.616894240356721,nan,0.0010369000001446693
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.15,12,0.9752462047889721,0.616894240356721,nan,0.0010122000001047127
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.25,12,1.848189047848289,0.6654987583928584,nan,0.0007364000000507076
17,varied,varied,800,2,6,mahalanobis,,kmeans,,12,nan,0.6931479671163817,nan,0.08793150299993613
17,varied,varied,800,2,6,mahalanobis,,gonzalez,,13,1.0341172138202268,0.6692560533217784,nan,6.289999987529882e-05
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.01,13,0.9752462047889721,0.616894240356721,nan,0.0013860999999906198
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.05,13,0.9752462047889721,0.616894240356721,nan,0.001163500000075146
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.1,13,0.9752462047889721,0.616894240356721,nan,0.001105900000084148
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.15,13,0.9752462047889721,0.616894240356721,nan,0.0007656000000224594
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.25,13,1.848189047848289,0.6654987583928584,nan,0.0007695000001604058
17,varied,varied,800,2,6,mahalanobis,,kmeans,,13,nan,0.6931479671163817,nan,0.08207970200010095
17,varied,varied,800,2,6,mahalanobis,,gonzalez,,14,1.0341172138202268,0.6692560533217784,nan,5.51000000541535e-05
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.01,14,0.9752462047889721,0.616894240356721,nan,0.0014160999999148771
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.05,14,0.9752462047889721,0.616894240356721,nan,0.0012177999999494205
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.1,14,0.9752462047889721,0.616894240356721,nan,0.0010379999998804124
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.15,14,0.9752462047889721,0.616894240356721,nan,0.0009946000000127242
17,varied,varied,800,2,6,mahalanobis,,intervalo,0.25,14,1.848189047848289,0.6654987583928584,nan,0.0008113010001125076
17,varied,varied,800,2,6,mahalanobis,,kmeans,,14,nan,0.6931479671163817,nan,0.08531860200014307
18,varied,varied,800,2,4,euclidiana,2,gonzalez,,0,4.738242013234771,0.6993404963882546,nan,0.00011319999998704589
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.01,0,3.480498091907438,0.7842140173246841,nan,0.001179300000103467
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.05,0,3.480498091907438,0.7842140173246841,nan,0.0009743999999045627
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.1,0,3.480498091907438,0.7842140173246841,nan,0.004464299999881405
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.15,0,3.480498091907438,0.7842140173246841,nan,0.001080500000171014
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.25,0,7.521882925129905,0.7935437352600093,nan,0.0008715999999822088
18,varied,varied,800,2,4,euclidiana,2,kmeans,,0,nan,0.8054398576138351,nan,0.07370760200001314
18,varied,varied,800,2,4,euclidiana,2,gonzalez,,1,4.738242013234771,0.6993404963882546,nan,5.7599999990998185e-05
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.01,1,3.480498091907438,0.7842140173246841,nan,0.0012164999998276471
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.05,1,3.480498091907438,0.7842140173246841,nan,0.0013860999999906198
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.1,1,3.480498091907438,0.7842140173246841,nan,0.0009794000000056258
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.15,1,3.480498091907438,0.7842140173246841,nan,0.0008198999998967338
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.25,1,7.521882925129905,0.7935437352600093,nan,0.0007663999999749649
18,varied,varied,800,2,4,euclidiana,2,kmeans,,1,nan,0.8054398576138351,nan,0.07650310200006061
18,varied,varied,800,2,4,euclidiana,2,gonzalez,,2,4.738242013234771,0.6993404963882546,nan,5.1799999937429675e-05
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.01,2,3.480498091907438,0.7842140173246841,nan,0.0012890999998944608
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.05,2,3.480498091907438,0.7842140173246841,nan,0.001122599999916929
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.1,2,3.480498091907438,0.7842140173246841,nan,0.001007999999956155
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.15,2,3.480498091907438,0.7842140173246841,nan,0.0008330000000569271
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.25,2,7.521882925129905,0.7935437352600093,nan,0.0007251000001815555
18,varied,varied,800,2,4,euclidiana,2,kmeans,,2,nan,0.8054398576138351,nan,0.07003880199999912
18,varied,varied,800,2,4,euclidiana,2,gonzalez,,3,4.738242013234771,0.6993404963882546,nan,7.429999982377922e-05
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.01,3,3.480498091907438,0.7842140173246841,nan,0.0037701999999626423
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.05,3,3.480498091907438,0.7842140173246841,nan,0.005794900000182679
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.1,3,3.480498091907438,0.7842140173246841,nan,0.0025000000000545697
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.15,3,3.480498091907438,0.7842140173246841,nan,0.000829599999860875
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.25,3,7.521882925129905,0.7935437352600093,nan,0.0007626999999956752
18,varied,varied,800,2,4,euclidiana,2,kmeans,,3,nan,0.8054398576138351,nan,0.07422850300008577
18,varied,varied,800,2,4,euclidiana,2,gonzalez,,4,4.738242013234771,0.6993404963882546,nan,5.100000021229789e-05
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.01,4,3.480498091907438,0.7842140173246841,nan,0.0012252999999873282
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.05,4,3.480498091907438,0.7842140173246841,nan,0.0009764999999788415
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.1,4,3.480498091907438,0.7842140173246841,nan,0.0009928000001764303
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.15,4,3.480498091907438,0.7842140173246841,nan,0.0008898999999473745
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.25,4,7.521882925129905,0.7935437352600093,nan,0.0007164999999531574
18,varied,varied,800,2,4,euclidiana,2,kmeans,,4,nan,0.8054398576138351,nan,0.07640750199993818
18,varied,varied,800,2,4,euclidiana,2,gonzalez,,5,4.738242013234771,0.6993404963882546,nan,5.1100000064252526e-05
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.01,5,3.480498091907438,0.7842140173246841,nan,0.0013160999999399792
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.05,5,3.480498091907438,0.7842140173246841,nan,0.004564699999946242
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.1,5,3.480498091907438,0.7842140173246841,nan,0.0009451999999328109
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.15,5,3.480498091907438,0.7842140173246841,nan,0.0010141000000203348
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.25,5,7.521882925129905,0.7935437352600093,nan,0.0007875999999669148
18,varied,varied,800,2,4,euclidiana,2,kmeans,,5,nan,0.8054398576138351,nan,0.07089980199998536
18,varied,varied,800,2,4,euclidiana,2,gonzalez,,6,4.738242013234771,0.6993404963882546,nan,5.459999988488562e-05
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.01,6,3.480498091907438,0.7842140173246841,nan,0.0014001999998072279
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.05,6,3.480498091907438,0.7842140173246841,nan,0.0010255999998207699
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.1,6,3.480498091907438,0.7842140173246841,nan,0.000937199999953009
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.15,6,3.480498091907438,0.7842140173246841,nan,0.0008947000001171546
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.25,6,7.521882925129905,0.7935437352600093,nan,0.0007769999999709398
18,varied,varied,800,2,4,euclidiana,2,kmeans,,6,nan,0.8054398576138351,nan,0.07693650199985314
18,varied,varied,800,2,4,euclidiana,2,gonzalez,,7,4.738242013234771,0.6993404963882546,nan,7.169999980760622e-05
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.01,7,3.480498091907438,0.7842140173246841,nan,0.0012408000000050379
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.05,7,3.480498091907438,0.7842140173246841,nan,0.0009787999999844033
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.1,7,3.480498091907438,0.7842140173246841,nan,0.0009113999999499356
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.15,7,3.480498091907438,0.7842140173246841,nan,0.0008544999998321146
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.25,7,7.521882925129905,0.7935437352600093,nan,0.0008259000001089589
18,varied,varied,800,2,4,euclidiana,2,kmeans,,7,nan,0.8054398576138351,nan,0.07837700199979736
18,varied,varied,800,2,4,euclidiana,2,gonzalez,,8,4.738242013234771,0.6993404963882546,nan,5.7599999990998185e-05
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.01,8,3.480498091907438,0.7842140173246841,nan,0.0012586000000283093
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.05,8,3.480498091907438,0.7842140173246841,nan,0.0010393000000021857
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.1,8,3.480498091907438,0.7842140173246841,nan,0.0009465999999065389
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.15,8,3.480498091907438,0.7842140173246841,nan,0.001210799999853407
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.25,8,7.521882925129905,0.7935437352600093,nan,0.0007109999999102001
18,varied,varied,800,2,4,euclidiana,2,kmeans,,8,nan,0.8054398576138351,nan,0.07314190299985057
18,varied,varied,800,2,4,euclidiana,2,gonzalez,,9,4.738242013234771,0.6993404963882546,nan,5.0899999905595905e-05
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.01,9,3.480498091907438,0.7842140173246841,nan,0.001162499999963984
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.05,9,3.480498091907438,0.7842140173246841,nan,0.0011778999999023654
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.1,9,3.480498091907438,0.7842140173246841,nan,0.0009082999999918684
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.15,9,3.480498091907438,0.7842140173246841,nan,0.0008182999999917229
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.25,9,7.521882925129905,0.7935437352600093,nan,0.000772600000118473
18,varied,varied,800,2,4,euclidiana,2,kmeans,,9,nan,0.8054398576138351,nan,0.08418070300012914
18,varied,varied,800,2,4,euclidiana,2,gonzalez,,10,4.738242013234771,0.6993404963882546,nan,0.00021259999994072132
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.01,10,3.480498091907438,0.7842140173246841,nan,0.0012212000001454726
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.05,10,3.480498091907438,0.7842140173246841,nan,0.0016293999999561493
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.1,10,3.480498091907438,0.7842140173246841,nan,0.0013118010001562652
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.15,10,3.480498091907438,0.7842140173246841,nan,0.0010680000000320433
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.25,10,7.521882925129905,0.7935437352600093,nan,0.0007278000000496831
18,varied,varied,800,2,4,euclidiana,2,kmeans,,10,nan,0.8054398576138351,nan,0.07736710300014238
18,varied,varied,800,2,4,euclidiana,2,gonzalez,,11,4.738242013234771,0.6993404963882546,nan,5.100000021229789e-05
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.01,11,3.480498091907438,0.7842140173246841,nan,0.0011966000001848442
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.05,11,3.480498091907438,0.7842140173246841,nan,0.0010050000000774162
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.1,11,3.480498091907438,0.7842140173246841,nan,0.0018173999999362422
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.15,11,3.480498091907438,0.7842140173246841,nan,0.0008632999999917956
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.25,11,7.521882925129905,0.7935437352600093,nan,0.0007301000000552449
18,varied,varied,800,2,4,euclidiana,2,kmeans,,11,nan,0.8054398576138351,nan,0.12248490399997536
18,varied,varied,800,2,4,euclidiana,2,gonzalez,,12,4.738242013234771,0.6993404963882546,nan,6.469999993896636e-05
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.01,12,3.480498091907438,0.7842140173246841,nan,0.0012429000000793167
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.05,12,3.480498091907438,0.7842140173246841,nan,0.0010164000000258966
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.1,12,3.480498091907438,0.7842140173246841,nan,0.0011156999999002437
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.15,12,3.480498091907438,0.7842140173246841,nan,0.0020256000000244967
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.25,12,7.521882925129905,0.7935437352600093,nan,0.0008021999999527907
18,varied,varied,800,2,4,euclidiana,2,kmeans,,12,nan,0.8054398576138351,nan,0.0754757019999488
18,varied,varied,800,2,4,euclidiana,2,gonzalez,,13,4.738242013234771,0.6993404963882546,nan,5.219999979999557e-05
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.01,13,3.480498091907438,0.7842140173246841,nan,0.0012001000000054773
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.05,13,3.480498091907438,0.7842140173246841,nan,0.0014426000000185013
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.1,13,3.480498091907438,0.7842140173246841,nan,0.0009410999998635816
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.15,13,3.480498091907438,0.7842140173246841,nan,0.0008650999998280895
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.25,13,7.521882925129905,0.7935437352600093,nan,0.0007947999999942112
18,varied,varied,800,2,4,euclidiana,2,kmeans,,13,nan,0.8054398576138351,nan,0.07953200299994023
18,varied,varied,800,2,4,euclidiana,2,gonzalez,,14,4.738242013234771,0.6993404963882546,nan,5.3499999921768904e-05
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.01,14,3.480498091907438,0.7842140173246841,nan,0.0011546000000635104
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.05,14,3.480498091907438,0.7842140173246841,nan,0.0009949000000233355
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.1,14,3.480498091907438,0.7842140173246841,nan,0.0009391999999479594
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.15,14,3.480498091907438,0.7842140173246841,nan,0.0008977999998478481
18,varied,varied,800,2,4,euclidiana,2,intervalo,0.25,14,7.521882925129905,0.7935437352600093,nan,0.0007757000000765402
18,varied,varied,800,2,4,euclidiana,2,kmeans,,14,nan,0.8054398576138351,nan,0.06819879900012893
18,varied,varied,800,2,4,minkowski,1,gonzalez,,0,5.903169428196367,0.6955876722973968,nan,0.00011440000002949091
18,varied,varied,800,2,4,minkowski,1,intervalo,0.01,0,4.553298911093273,0.772844747768211,nan,0.0016638999998122017
18,varied,varied,800,2,4,minkowski,1,intervalo,0.05,0,4.553298911093273,0.772844747768211,nan,0.0011578999999528605
18,varied,varied,800,2,4,minkowski,1,intervalo,0.1,0,4.553298911093273,0.772844747768211,nan,0.0012067000000115513
18,varied,varied,800,2,4,minkowski,1,intervalo,0.15,0,4.553298911093273,0.772844747768211,nan,0.0009562000000187254
18,varied,varied,800,2,4,minkowski,1,intervalo,0.25,0,12.543640711786326,0.563722933242056,nan,0.0008220999998229672
18,varied,varied,800,2,4,minkowski,1,kmeans,,0,nan,0.8054398576138351,nan,0.07336499899997762
18,varied,varied,800,2,4,minkowski,1,gonzalez,,1,5.903169428196367,0.6955876722973968,nan,5.260000011730881e-05
18,varied,varied,800,2,4,minkowski,1,intervalo,0.01,1,4.553298911093273,0.772844747768211,nan,0.0012856999999257823
18,varied,varied,800,2,4,minkowski,1,intervalo,0.05,1,4.553298911093273,0.772844747768211,nan,0.0010039000001142995
18,varied,varied,800,2,4,minkowski,1,intervalo,0.1,1,4.553298911093273,0.772844747768211,nan,0.0009686000000783679
18,varied,varied,800,2,4,minkowski,1,intervalo,0.15,1,4.553298911093273,0.772844747768211,nan,0.0010283999999955995
18,varied,varied,800,2,4,minkowski,1,intervalo,0.25,1,12.543640711786326,0.563722933242056,nan,0.0007550999998784391
18,varied,varied,800,2,4,minkowski,1,kmeans,,1,nan,0.8054398576138351,nan,0.07722819800005709
18,varied,varied,800,2,4,minkowski,1,gonzalez,,2,5.903169428196367,0.6955876722973968,nan,5.1900000016757986e-05
18,varied,varied,800,2,4,minkowski,1,intervalo,0.01,2,4.553298911093273,0.772844747768211,nan,0.0012000000001535227
18,varied,varied,800,2,4,minkowski,1,intervalo,0.05,2,4.553298911093273,0.772844747768211,nan,0.001038200000039069
18,varied,varied,800,2,4,minkowski,1,intervalo,0.1,2,4.553298911093273,0.772844747768211,nan,0.0009982000001400593
18,varied,varied,800,2,4,minkowski,1,intervalo,0.15,2,4.553298911093273,0.772844747768211,nan,0.0020776999999725376
18,varied,varied,800,2,4,minkowski,1,intervalo,0.25,2,12.543640711786326,0.563722933242056,nan,0.0007634999999481806
18,varied,varied,800,2,4,minkowski,1,kmeans,,2,nan,0.8054398576138351,nan,0.07466289900003176
18,varied,varied,800,2,4,minkowski,1,gonzalez,,3,5.903169428196367,0.6955876722973968,nan,0.00010309999993296515
18,varied,varied,800,2,4,minkowski,1,intervalo,0.01,3,4.553298911093273,0.772844747768211,nan,0.0011929999998301355
18,varied,varied,800,2,4,minkowski,1,intervalo,0.05,3,4.553298911093273,0.772844747768211,nan,0.00423440000008668
18,varied,varied,800,2,4,minkowski,1,intervalo,0.1,3,4.553298911093273,0.772844747768211,nan,0.0008878000001004693
18,varied,varied,800,2,4,minkowski,1,intervalo,0.15,3,4.553298911093273,0.772844747768211,nan,0.0008651000000554632
18,varied,varied,800,2,4,minkowski,1,intervalo,0.25,3,12.543640711786326,0.563722933242056,nan,0.001161600000159524
18,varied,varied,800,2,4,minkowski,1,kmeans,,3,nan,0.8054398576138351,nan,0.0711492980001367
18,varied,varied,800,2,4,minkowski,1,gonzalez,,4,5.903169428196367,0.6955876722973968,nan,5.180000016480335e-05
18,varied,varied,800,2,4,minkowski,1,intervalo,0.01,4,4.553298911093273,0.772844747768211,nan,0.0023032000001421693
18,varied,varied,800,2,4,minkowski,1,intervalo,0.05,4,4.553298911093273,0.772844747768211,nan,0.0010634000000209198
18,varied,varied,800,2,4,minkowski,1,intervalo,0.1,4,4.553298911093273,0.772844747768211,nan,0.0010257000001274719
18,varied,varied,800,2,4,minkowski,1,intervalo,0.15,4,4.553298911093273,0.772844747768211,nan,0.0009020999998483603
18,varied,varied,800,2,4,minkowski,1,intervalo,0.25,4,12.543640711786326,0.563722933242056,nan,0.0007225000001653825
18,varied,varied,800,2,4,minkowski,1,kmeans,,4,nan,0.8054398576138351,nan,0.07920889799993347
18,varied,varied,800,2,4,minkowski,1,gonzalez,,5,5.903169428196367,0.6955876722973968,nan,5.289999990054639e-05
18,varied,varied,800,2,4,minkowski,1,intervalo,0.01,5,4.553298911093273,0.772844747768211,nan,0.0016189000000395026
18,varied,varied,800,2,4,minkowski,1,intervalo,0.05,5,4.553298911093273,0.772844747768211,nan,0.0010429999999814754
18,varied,varied,800,2,4,minkowski,1,intervalo,0.1,5,4.553298911093273,0.772844747768211,nan,0.000956600000108665
18,varied,varied,800,2,4,minkowski,1,intervalo,0.15,5,4.553298911093273,0.772844747768211,nan,0.0008336000000781496
18,varied,varied,800,2,4,minkowski,1,intervalo,0.25,5,12.543640711786326,0.563722933242056,nan,0.0029999000000771048
18,varied,varied,800,2,4,minkowski,1,kmeans,,5,nan,0.8054398576138351,nan,0.06937599799994132
18,varied,varied,800,2,4,minkowski,1,gonzalez,,6,5.903169428196367,0.6955876722973968,nan,4.8699999979362474e-05
