dataset_idx,dataset_meta,algoritmo,eps,run,radius,silhouette,ari,tempo
6,"{""tipo"": ""moons"", ""var"": 1}",intervalo,0.05,0,1.4913969853322806,0.4818914854794909,nan,0.0007846999999401305
6,"{""tipo"": ""moons"", ""var"": 1}",intervalo,0.1,0,1.4913969853322806,0.4818914854794909,nan,0.0008608000000549509
6,"{""tipo"": ""moons"", ""var"": 1}",intervalo,0.15,0,1.4913969853322806,0.4818914854794909,nan,0.0008166000000073836
6,"{""tipo"": ""moons"", ""var"": 1}",intervalo,0.25,0,1.4913969853322806,0.4818914854794909,nan,0.0006536999999298132
6,"{""tipo"": ""moons"", ""var"": 1}",kmeans,,0,nan,0.4855697674266539,nan,0.07815000000005057
6,"{""tipo"": ""moons"", ""var"": 1}",gonzalez,,1,1.8045301165540357,0.4712449371174177,nan,4.0399999988949276e-05
6,"{""tipo"": ""moons"", ""var"": 1}",intervalo,0.01,1,1.4913969853322806,0.4818914854794909,nan,0.0009623000000829052
6,"{""tipo"": ""moons"", ""var"": 1}",intervalo,0.05,1,1.4913969853322806,0.4818914854794909,nan,0.0009224999998878047
6,"{""tipo"": ""moons"", ""var"": 1}",intervalo,0.1,1,1.4913969853322806,0.4818914854794909,nan,0.0007952999999361055
6,"{""tipo"": ""moons"", ""var"": 1}",intervalo,0.15,1,1.4913969853322806,0.4818914854794909,nan,0.0007467000000360713
6,"{""tipo"": ""moons"", ""var"": 1}",intervalo,0.25,1,1.4913969853322806,0.4818914854794909,nan,0.005132499999945139
6,"{""tipo"": ""moons"", ""var"": 1}",kmeans,,1,nan,0.4855697674266539,nan,0.0809950000000299
6,"{""tipo"": ""moons"", ""var"": 1}",gonzalez,,2,1.8045301165540357,0.4712449371174177,nan,4.1400000100111356e-05
6,"{""tipo"": ""moons"", ""var"": 1}",intervalo,0.01,2,1.4913969853322806,0.4818914854794909,nan,0.007171299999981784
6,"{""tipo"": ""moons"", ""var"": 1}",intervalo,0.05,2,1.4913969853322806,0.4818914854794909,nan,0.0008280000001832377
6,"{""tipo"": ""moons"", ""var"": 1}",intervalo,0.1,2,1.4913969853322806,0.4818914854794909,nan,0.0008429000001797249
6,"{""tipo"": ""moons"", ""var"": 1}",intervalo,0.15,2,1.4913969853322806,0.4818914854794909,nan,0.0013946999999916443
6,"{""tipo"": ""moons"", ""var"": 1}",intervalo,0.25,2,1.4913969853322806,0.4818914854794909,nan,0.0009225000001151784
6,"{""tipo"": ""moons"", ""var"": 1}",kmeans,,2,nan,0.4855697674266539,nan,0.06357669999988502
6,"{""tipo"": ""moons"", ""var"": 1}",gonzalez,,3,1.8045301165540357,0.4712449371174177,nan,3.9100000094549614e-05
6,"{""tipo"": ""moons"", ""var"": 1}",intervalo,0.01,3,1.4913969853322806,0.4818914854794909,nan,0.0015742999999019958
6,"{""tipo"": ""moons"", ""var"": 1}",intervalo,0.05,3,1.4913969853322806,0.4818914854794909,nan,0.0008161999999174441
6,"{""tipo"": ""moons"", ""var"": 1}",intervalo,0.1,3,1.4913969853322806,0.4818914854794909,nan,0.0009852000000591943
6,"{""tipo"": ""moons"", ""var"": 1}",intervalo,0.15,3,1.4913969853322806,0.4818914854794909,nan,0.0007434999999986758
6,"{""tipo"": ""moons"", ""var"": 1}",intervalo,0.25,3,1.4913969853322806,0.4818914854794909,nan,0.0008301000000301428
6,"{""tipo"": ""moons"", ""var"": 1}",kmeans,,3,nan,0.4855697674266539,nan,0.07763560000012149
6,"{""tipo"": ""moons"", ""var"": 1}",gonzalez,,4,1.8045301165540357,0.4712449371174177,nan,3.880000008393836e-05
6,"{""tipo"": ""moons"", ""var"": 1}",intervalo,0.01,4,1.4913969853322806,0.4818914854794909,nan,0.001739499999985128
6,"{""tipo"": ""moons"", ""var"": 1}",intervalo,0.05,4,1.4913969853322806,0.4818914854794909,nan,0.0007933999997931096
6,"{""tipo"": ""moons"", ""var"": 1}",intervalo,0.1,4,1.4913969853322806,0.4818914854794909,nan,0.0009271999999782565
6,"{""tipo"": ""moons"", ""var"": 1}",intervalo,0.15,4,1.4913969853322806,0.4818914854794909,nan,0.008149300000013682
6,"{""tipo"": ""moons"", ""var"": 1}",intervalo,0.25,4,1.4913969853322806,0.4818914854794909,nan,0.0007919000001948007
6,"{""tipo"": ""moons"", ""var"": 1}",kmeans,,4,nan,0.4855697674266539,nan,0.07971499999985099
7,"{""tipo"": ""moons"", ""var"": 2}",gonzalez,,0,1.9933690728362572,0.4268217421204163,nan,8.820000016385166e-05
7,"{""tipo"": ""moons"", ""var"": 2}",intervalo,0.01,0,1.5030147513582466,0.4689160449876496,nan,0.0009162999999716703
7,"{""tipo"": ""moons"", ""var"": 2}",intervalo,0.05,0,1.5030147513582466,0.4689160449876496,nan,0.0029331999999158143
7,"{""tipo"": ""moons"", ""var"": 2}",intervalo,0.1,0,1.5030147513582466,0.4689160449876496,nan,0.0008315999998558254
7,"{""tipo"": ""moons"", ""var"": 2}",intervalo,0.15,0,1.5030147513582466,0.4689160449876496,nan,0.0009433000000171887
7,"{""tipo"": ""moons"", ""var"": 2}",intervalo,0.25,0,1.5030147513582466,0.4689160449876496,nan,0.0008573999998588988
7,"{""tipo"": ""moons"", ""var"": 2}",kmeans,,0,nan,0.4769395562963705,nan,0.0781229000001531
7,"{""tipo"": ""moons"", ""var"": 2}",gonzalez,,1,1.9933690728362572,0.4268217421204163,nan,3.990000004705507e-05
7,"{""tipo"": ""moons"", ""var"": 2}",intervalo,0.01,1,1.5030147513582466,0.4689160449876496,nan,0.000974699999915174
7,"{""tipo"": ""moons"", ""var"": 2}",intervalo,0.05,1,1.5030147513582466,0.4689160449876496,nan,0.0009015999999064661
7,"{""tipo"": ""moons"", ""var"": 2}",intervalo,0.1,1,1.5030147513582466,0.4689160449876496,nan,0.0008654000000660744
7,"{""tipo"": ""moons"", ""var"": 2}",intervalo,0.15,1,1.5030147513582466,0.4689160449876496,nan,0.0008989999998902931
7,"{""tipo"": ""moons"", ""var"": 2}",intervalo,0.25,1,1.5030147513582466,0.4689160449876496,nan,0.0009145999999873311
7,"{""tipo"": ""moons"", ""var"": 2}",kmeans,,1,nan,0.476806445214883,nan,0.08675289999996494
7,"{""tipo"": ""moons"", ""var"": 2}",gonzalez,,2,1.9933690728362572,0.4268217421204163,nan,5.639999994855316e-05
7,"{""tipo"": ""moons"", ""var"": 2}",intervalo,0.01,2,1.5030147513582466,0.4689160449876496,nan,0.004851499999858788
7,"{""tipo"": ""moons"", ""var"": 2}",intervalo,0.05,2,1.5030147513582466,0.4689160449876496,nan,0.0009135000000242144
7,"{""tipo"": ""moons"", ""var"": 2}",intervalo,0.1,2,1.5030147513582466,0.4689160449876496,nan,0.0007659000000330707
7,"{""tipo"": ""moons"", ""var"": 2}",intervalo,0.15,2,1.5030147513582466,0.4689160449876496,nan,0.00071010000010574
7,"{""tipo"": ""moons"", ""var"": 2}",intervalo,0.25,2,1.5030147513582466,0.4689160449876496,nan,0.0006951000000299246
7,"{""tipo"": ""moons"", ""var"": 2}",kmeans,,2,nan,0.4769395562963705,nan,0.07811040000001412
7,"{""tipo"": ""moons"", ""var"": 2}",gonzalez,,3,1.9933690728362572,0.4268217421204163,nan,3.930000002583256e-05
7,"{""tipo"": ""moons"", ""var"": 2}",intervalo,0.01,3,1.5030147513582466,0.4689160449876496,nan,0.0009983999998439685
7,"{""tipo"": ""moons"", ""var"": 2}",intervalo,0.05,3,1.5030147513582466,0.4689160449876496,nan,0.0008064000001013483
7,"{""tipo"": ""moons"", ""var"": 2}",intervalo,0.1,3,1.5030147513582466,0.4689160449876496,nan,0.000827100000151404
7,"{""tipo"": ""moons"", ""var"": 2}",intervalo,0.15,3,1.5030147513582466,0.4689160449876496,nan,0.0007400000001780427
7,"{""tipo"": ""moons"", ""var"": 2}",intervalo,0.25,3,1.5030147513582466,0.4689160449876496,nan,0.0006889999999657448
7,"{""tipo"": ""moons"", ""var"": 2}",kmeans,,3,nan,0.4769395562963705,nan,0.08737999899994975
7,"{""tipo"": ""moons"", ""var"": 2}",gonzalez,,4,1.9933690728362572,0.4268217421204163,nan,4.170000011072261e-05
7,"{""tipo"": ""moons"", ""var"": 2}",intervalo,0.01,4,1.5030147513582466,0.4689160449876496,nan,0.001134399999955349
7,"{""tipo"": ""moons"", ""var"": 2}",intervalo,0.05,4,1.5030147513582466,0.4689160449876496,nan,0.0010045999999874766
7,"{""tipo"": ""moons"", ""var"": 2}",intervalo,0.1,4,1.5030147513582466,0.4689160449876496,nan,0.000799500000084663
7,"{""tipo"": ""moons"", ""var"": 2}",intervalo,0.15,4,1.5030147513582466,0.4689160449876496,nan,0.0008103000000119209
7,"{""tipo"": ""moons"", ""var"": 2}",intervalo,0.25,4,1.5030147513582466,0.4689160449876496,nan,0.000829599999860875
7,"{""tipo"": ""moons"", ""var"": 2}",kmeans,,4,nan,0.4769395562963705,nan,0.07856949899996835
8,"{""tipo"": ""moons"", ""var"": 3}",gonzalez,,0,1.7691775351546686,0.4084732657370834,nan,8.920000004764006e-05
8,"{""tipo"": ""moons"", ""var"": 3}",intervalo,0.01,0,1.4699683689239642,0.43494519324788533,nan,0.0010639999998147687
8,"{""tipo"": ""moons"", ""var"": 3}",intervalo,0.05,0,1.4699683689239642,0.43086563989794013,nan,0.0008456000000478525
8,"{""tipo"": ""moons"", ""var"": 3}",intervalo,0.1,0,1.4699683689239642,0.43086563989794013,nan,0.0007868999998663639
8,"{""tipo"": ""moons"", ""var"": 3}",intervalo,0.15,0,1.4699683689239642,0.43086563989794013,nan,0.0007481999998617539
8,"{""tipo"": ""moons"", ""var"": 3}",intervalo,0.25,0,1.4699683689239642,0.43086563989794013,nan,0.0006880000000819564
8,"{""tipo"": ""moons"", ""var"": 3}",kmeans,,0,nan,0.4660861615400708,nan,0.08021929899996394
8,"{""tipo"": ""moons"", ""var"": 3}",gonzalez,,1,1.7691775351546686,0.4084732657370834,nan,4.079999985151517e-05
8,"{""tipo"": ""moons"", ""var"": 3}",intervalo,0.01,1,1.4699683689239642,0.43494519324788533,nan,0.0009318000002167537
8,"{""tipo"": ""moons"", ""var"": 3}",intervalo,0.05,1,1.4699683689239642,0.43086563989794013,nan,0.0009789999999156862
8,"{""tipo"": ""moons"", ""var"": 3}",intervalo,0.1,1,1.4699683689239642,0.43086563989794013,nan,0.0007736000000022614
8,"{""tipo"": ""moons"", ""var"": 3}",intervalo,0.15,1,1.4699683689239642,0.43086563989794013,nan,0.0009738999999626685
8,"{""tipo"": ""moons"", ""var"": 3}",intervalo,0.25,1,1.4699683689239642,0.43086563989794013,nan,0.000746599999956743
8,"{""tipo"": ""moons"", ""var"": 3}",kmeans,,1,nan,0.4660861615400708,nan,0.07809929899985946
8,"{""tipo"": ""moons"", ""var"": 3}",gonzalez,,2,1.7691775351546686,0.4084732657370834,nan,4.100000001017179e-05
8,"{""tipo"": ""moons"", ""var"": 3}",intervalo,0.01,2,1.4699683689239642,0.43494519324788533,nan,0.0024155000000973814
8,"{""tipo"": ""moons"", ""var"": 3}",intervalo,0.05,2,1.4699683689239642,0.43086563989794013,nan,0.0008109999998850981
8,"{""tipo"": ""moons"", ""var"": 3}",intervalo,0.1,2,1.4699683689239642,0.43086563989794013,nan,0.0007877999998981977
8,"{""tipo"": ""moons"", ""var"": 3}",intervalo,0.15,2,1.4699683689239642,0.43086563989794013,nan,0.0008109000000331434
8,"{""tipo"": ""moons"", ""var"": 3}",intervalo,0.25,2,1.4699683689239642,0.43086563989794013,nan,0.0006551999999828695
8,"{""tipo"": ""moons"", ""var"": 3}",kmeans,,2,nan,0.4660861615400708,nan,0.07854999899996074
8,"{""tipo"": ""moons"", ""var"": 3}",gonzalez,,3,1.7691775351546686,0.4084732657370834,nan,3.80000001314329e-05
8,"{""tipo"": ""moons"", ""var"": 3}",intervalo,0.01,3,1.4699683689239642,0.43494519324788533,nan,0.0009133999999448861
8,"{""tipo"": ""moons"", ""var"": 3}",intervalo,0.05,3,1.4699683689239642,0.43086563989794013,nan,0.000824300000203948
8,"{""tipo"": ""moons"", ""var"": 3}",intervalo,0.1,3,1.4699683689239642,0.43086563989794013,nan,0.0010522000000037224
8,"{""tipo"": ""moons"", ""var"": 3}",intervalo,0.15,3,1.4699683689239642,0.43086563989794013,nan,0.0007309000000077504
8,"{""tipo"": ""moons"", ""var"": 3}",intervalo,0.25,3,1.4699683689239642,0.43086563989794013,nan,0.000863000000208558
8,"{""tipo"": ""moons"", ""var"": 3}",kmeans,,3,nan,0.4660861615400708,nan,0.07677099900001849
8,"{""tipo"": ""moons"", ""var"": 3}",gonzalez,,4,1.7691775351546686,0.4084732657370834,nan,3.7199999951553764e-05
8,"{""tipo"": ""moons"", ""var"": 3}",intervalo,0.01,4,1.4699683689239642,0.43494519324788533,nan,0.001339899999948102
8,"{""tipo"": ""moons"", ""var"": 3}",intervalo,0.05,4,1.4699683689239642,0.43086563989794013,nan,0.0008593000000018947
8,"{""tipo"": ""moons"", ""var"": 3}",intervalo,0.1,4,1.4699683689239642,0.43086563989794013,nan,0.000790499999993699
8,"{""tipo"": ""moons"", ""var"": 3}",intervalo,0.15,4,1.4699683689239642,0.43086563989794013,nan,0.0007302999999865278
8,"{""tipo"": ""moons"", ""var"": 3}",intervalo,0.25,4,1.4699683689239642,0.43086563989794013,nan,0.0008328999999775988
8,"{""tipo"": ""moons"", ""var"": 3}",kmeans,,4,nan,0.4660861615400708,nan,0.0745008990002134
9,"{""tipo"": ""moons"", ""var"": 4}",gonzalez,,0,1.94261442207692,0.3497882529054108,nan,9.619999991627992e-05
9,"{""tipo"": ""moons"", ""var"": 4}",intervalo,0.01,0,1.94261442207692,0.33179537405039045,nan,0.0008603999999650114
9,"{""tipo"": ""moons"", ""var"": 4}",intervalo,0.05,0,1.94261442207692,0.33179537405039045,nan,0.0009503999999651569
9,"{""tipo"": ""moons"", ""var"": 4}",intervalo,0.1,0,1.94261442207692,0.33179537405039045,nan,0.0013611999997920066
9,"{""tipo"": ""moons"", ""var"": 4}",intervalo,0.15,0,1.94261442207692,0.33179537405039045,nan,0.0007507000000259723
9,"{""tipo"": ""moons"", ""var"": 4}",intervalo,0.25,0,1.94261442207692,0.33179537405039045,nan,0.0007107999999789172
9,"{""tipo"": ""moons"", ""var"": 4}",kmeans,,0,nan,0.46321883420075094,nan,0.08059819900017828
9,"{""tipo"": ""moons"", ""var"": 4}",gonzalez,,1,1.94261442207692,0.3497882529054108,nan,3.940000010516087e-05
9,"{""tipo"": ""moons"", ""var"": 4}",intervalo,0.01,1,1.94261442207692,0.33179537405039045,nan,0.000955200000134937
9,"{""tipo"": ""moons"", ""var"": 4}",intervalo,0.05,1,1.94261442207692,0.33179537405039045,nan,0.0008595000001605513
9,"{""tipo"": ""moons"", ""var"": 4}",intervalo,0.1,1,1.94261442207692,0.33179537405039045,nan,0.0007345999999870401
9,"{""tipo"": ""moons"", ""var"": 4}",intervalo,0.15,1,1.94261442207692,0.33179537405039045,nan,0.0013678000000254542
9,"{""tipo"": ""moons"", ""var"": 4}",intervalo,0.25,1,1.94261442207692,0.33179537405039045,nan,0.0009853999999904772
9,"{""tipo"": ""moons"", ""var"": 4}",kmeans,,1,nan,0.4631753911571962,nan,0.07745359899990945
9,"{""tipo"": ""moons"", ""var"": 4}",gonzalez,,2,1.94261442207692,0.3497882529054108,nan,3.8200000062715844e-05
9,"{""tipo"": ""moons"", ""var"": 4}",intervalo,0.01,2,1.94261442207692,0.33179537405039045,nan,0.0009600999999292981
9,"{""tipo"": ""moons"", ""var"": 4}",intervalo,0.05,2,1.94261442207692,0.33179537405039045,nan,0.0008513999998740474
9,"{""tipo"": ""moons"", ""var"": 4}",intervalo,0.1,2,1.94261442207692,0.33179537405039045,nan,0.0007462999999461317
9,"{""tipo"": ""moons"", ""var"": 4}",intervalo,0.15,2,1.94261442207692,0.33179537405039045,nan,0.0007005999998455081
9,"{""tipo"": ""moons"", ""var"": 4}",intervalo,0.25,2,1.94261442207692,0.33179537405039045,nan,0.0006882000000132393
9,"{""tipo"": ""moons"", ""var"": 4}",kmeans,,2,nan,0.46321883420075094,nan,0.07806219999997666
9,"{""tipo"": ""moons"", ""var"": 4}",gonzalez,,3,1.94261442207692,0.3497882529054108,nan,3.6299999919719994e-05
9,"{""tipo"": ""moons"", ""var"": 4}",intervalo,0.01,3,1.94261442207692,0.33179537405039045,nan,0.0009172000000035041
9,"{""tipo"": ""moons"", ""var"": 4}",intervalo,0.05,3,1.94261442207692,0.33179537405039045,nan,0.0007749999999759893
9,"{""tipo"": ""moons"", ""var"": 4}",intervalo,0.1,3,1.94261442207692,0.33179537405039045,nan,0.0007915999999568157
9,"{""tipo"": ""moons"", ""var"": 4}",intervalo,0.15,3,1.94261442207692,0.33179537405039045,nan,0.0008536000000276545
9,"{""tipo"": ""moons"", ""var"": 4}",intervalo,0.25,3,1.94261442207692,0.33179537405039045,nan,0.0007193999999799416
9,"{""tipo"": ""moons"", ""var"": 4}",kmeans,,3,nan,0.46321883420075094,nan,0.07526809900014086
9,"{""tipo"": ""moons"", ""var"": 4}",gonzalez,,4,1.94261442207692,0.3497882529054108,nan,4.069999999956053e-05
9,"{""tipo"": ""moons"", ""var"": 4}",intervalo,0.01,4,1.94261442207692,0.33179537405039045,nan,0.0008579000000281667
9,"{""tipo"": ""moons"", ""var"": 4}",intervalo,0.05,4,1.94261442207692,0.33179537405039045,nan,0.0019202999999379244
9,"{""tipo"": ""moons"", ""var"": 4}",intervalo,0.1,4,1.94261442207692,0.33179537405039045,nan,0.0007347000000663684
9,"{""tipo"": ""moons"", ""var"": 4}",intervalo,0.15,4,1.94261442207692,0.33179537405039045,nan,0.0008442999999260792
9,"{""tipo"": ""moons"", ""var"": 4}",intervalo,0.25,4,1.94261442207692,0.33179537405039045,nan,0.0006430000000818836
9,"{""tipo"": ""moons"", ""var"": 4}",kmeans,,4,nan,0.4631753911571962,nan,0.07827039899984811
10,"{""tipo"": ""circles"", ""var"": 0}",gonzalez,,0,1.497362536384656,0.2961024804781442,nan,0.00012149999997745908
10,"{""tipo"": ""circles"", ""var"": 0}",intervalo,0.01,0,1.452463171557086,0.2961117488805426,nan,0.0009936000001289358
10,"{""tipo"": ""circles"", ""var"": 0}",intervalo,0.05,0,1.452463171557086,0.2961117488805426,nan,0.0008892000000741973
10,"{""tipo"": ""circles"", ""var"": 0}",intervalo,0.1,0,1.452463171557086,0.2961117488805426,nan,0.0007934000000204833
10,"{""tipo"": ""circles"", ""var"": 0}",intervalo,0.15,0,1.452463171557086,0.2961117488805426,nan,0.000812399999858826
10,"{""tipo"": ""circles"", ""var"": 0}",intervalo,0.25,0,2.009791078993976,nan,nan,0.0006886000001031789
10,"{""tipo"": ""circles"", ""var"": 0}",kmeans,,0,nan,0.29722097653898155,nan,0.08092209899996305
10,"{""tipo"": ""circles"", ""var"": 0}",gonzalez,,1,1.497362536384656,0.2961024804781442,nan,4.2899999925793963e-05
10,"{""tipo"": ""circles"", ""var"": 0}",intervalo,0.01,1,1.452463171557086,0.2961117488805426,nan,0.0008840000000418513
10,"{""tipo"": ""circles"", ""var"": 0}",intervalo,0.05,1,1.452463171557086,0.2961117488805426,nan,0.0056861000000481
10,"{""tipo"": ""circles"", ""var"": 0}",intervalo,0.1,1,1.452463171557086,0.2961117488805426,nan,0.0031467999999676977
10,"{""tipo"": ""circles"", ""var"": 0}",intervalo,0.15,1,1.452463171557086,0.2961117488805426,nan,0.0008229000000028464
10,"{""tipo"": ""circles"", ""var"": 0}",intervalo,0.25,1,2.009791078993976,nan,nan,0.0006635000002006564
10,"{""tipo"": ""circles"", ""var"": 0}",kmeans,,1,nan,0.2964608674546454,nan,0.0766632990000744
10,"{""tipo"": ""circles"", ""var"": 0}",gonzalez,,2,1.497362536384656,0.2961024804781442,nan,3.880000008393836e-05
10,"{""tipo"": ""circles"", ""var"": 0}",intervalo,0.01,2,1.452463171557086,0.2961117488805426,nan,0.0008858000001055188
10,"{""tipo"": ""circles"", ""var"": 0}",intervalo,0.05,2,1.452463171557086,0.2961117488805426,nan,0.000912199999902441
10,"{""tipo"": ""circles"", ""var"": 0}",intervalo,0.1,2,1.452463171557086,0.2961117488805426,nan,0.001261099999965154
10,"{""tipo"": ""circles"", ""var"": 0}",intervalo,0.15,2,1.452463171557086,0.2961117488805426,nan,0.0007539000000633678
10,"{""tipo"": ""circles"", ""var"": 0}",intervalo,0.25,2,2.009791078993976,nan,nan,0.0007287999999334716
10,"{""tipo"": ""circles"", ""var"": 0}",kmeans,,2,nan,0.2972342354160128,nan,0.07900110000014138
10,"{""tipo"": ""circles"", ""var"": 0}",gonzalez,,3,1.497362536384656,0.2961024804781442,nan,3.979999996772676e-05
10,"{""tipo"": ""circles"", ""var"": 0}",intervalo,0.01,3,1.452463171557086,0.2961117488805426,nan,0.0009012000000439002
10,"{""tipo"": ""circles"", ""var"": 0}",intervalo,0.05,3,1.452463171557086,0.2961117488805426,nan,0.0009191999999984546
10,"{""tipo"": ""circles"", ""var"": 0}",intervalo,0.1,3,1.452463171557086,0.2961117488805426,nan,0.0007436999999299587
10,"{""tipo"": ""circles"", ""var"": 0}",intervalo,0.15,3,1.452463171557086,0.2961117488805426,nan,0.0008359000000837113
10,"{""tipo"": ""circles"", ""var"": 0}",intervalo,0.25,3,2.009791078993976,nan,nan,0.0006340999998428742
10,"{""tipo"": ""circles"", ""var"": 0}",kmeans,,3,nan,0.297134804705279,nan,0.08427469899993412
10,"{""tipo"": ""circles"", ""var"": 0}",gonzalez,,4,1.497362536384656,0.2961024804781442,nan,4.660000013245735e-05
10,"{""tipo"": ""circles"", ""var"": 0}",intervalo,0.01,4,1.452463171557086,0.2961117488805426,nan,0.0008844999999837455
10,"{""tipo"": ""circles"", ""var"": 0}",intervalo,0.05,4,1.452463171557086,0.2961117488805426,nan,0.0008428000001003966
10,"{""tipo"": ""circles"", ""var"": 0}",intervalo,0.1,4,1.452463171557086,0.2961117488805426,nan,0.0007424000000355591
10,"{""tipo"": ""circles"", ""var"": 0}",intervalo,0.15,4,1.452463171557086,0.2961117488805426,nan,0.0007679999998799758
10,"{""tipo"": ""circles"", ""var"": 0}",intervalo,0.25,4,2.009791078993976,nan,nan,0.0006585999999515479
10,"{""tipo"": ""circles"", ""var"": 0}",kmeans,,4,nan,0.29721142144044166,nan,0.08706879900000786
11,"{""tipo"": ""circles"", ""var"": 1}",gonzalez,,0,1.5094351569080764,0.32771414285628225,nan,0.0001142999999501626
11,"{""tipo"": ""circles"", ""var"": 1}",intervalo,0.01,0,1.6714605070003103,0.3287773497232305,nan,0.000887700000021141
11,"{""tipo"": ""circles"", ""var"": 1}",intervalo,0.05,0,1.6714605070003103,0.3287773497232305,nan,0.0008581000001868233
11,"{""tipo"": ""circles"", ""var"": 1}",intervalo,0.1,0,1.5555152450556393,0.3272767656733311,nan,0.0007955999999467167
11,"{""tipo"": ""circles"", ""var"": 1}",intervalo,0.15,0,1.9979919078357022,nan,nan,0.0007763999999497173
11,"{""tipo"": ""circles"", ""var"": 1}",intervalo,0.25,0,1.9979919078357022,nan,nan,0.000968299999840383
11,"{""tipo"": ""circles"", ""var"": 1}",kmeans,,0,nan,0.3293192739732866,nan,0.08178999899996597
11,"{""tipo"": ""circles"", ""var"": 1}",gonzalez,,1,1.5094351569080764,0.32771414285628225,nan,4.069999999956053e-05
11,"{""tipo"": ""circles"", ""var"": 1}",intervalo,0.01,1,1.6714605070003103,0.3287773497232305,nan,0.0009339000000636588
11,"{""tipo"": ""circles"", ""var"": 1}",intervalo,0.05,1,1.6714605070003103,0.3287773497232305,nan,0.0008966000000327767
11,"{""tipo"": ""circles"", ""var"": 1}",intervalo,0.1,1,1.5555152450556393,0.3272767656733311,nan,0.0007318999998915388
11,"{""tipo"": ""circles"", ""var"": 1}",intervalo,0.15,1,1.9979919078357022,nan,nan,0.0007017000000359985
11,"{""tipo"": ""circles"", ""var"": 1}",intervalo,0.25,1,1.9979919078357022,nan,nan,0.0006277999998474115
11,"{""tipo"": ""circles"", ""var"": 1}",kmeans,,1,nan,0.3284054115295941,nan,0.07719729900009042
11,"{""tipo"": ""circles"", ""var"": 1}",gonzalez,,2,1.5094351569080764,0.32771414285628225,nan,4.6899999915694934e-05
11,"{""tipo"": ""circles"", ""var"": 1}",intervalo,0.01,2,1.6714605070003103,0.3287773497232305,nan,0.0009061999999175896
11,"{""tipo"": ""circles"", ""var"": 1}",intervalo,0.05,2,1.6714605070003103,0.3287773497232305,nan,0.0008074000002125103
11,"{""tipo"": ""circles"", ""var"": 1}",intervalo,0.1,2,1.5555152450556393,0.3272767656733311,nan,0.0008399000000736123
11,"{""tipo"": ""circles"", ""var"": 1}",intervalo,0.15,2,1.9979919078357022,nan,nan,0.0006819000000177766
11,"{""tipo"": ""circles"", ""var"": 1}",intervalo,0.25,2,1.9979919078357022,nan,nan,0.0006295000000591244
11,"{""tipo"": ""circles"", ""var"": 1}",kmeans,,2,nan,0.32927041633931525,nan,0.0831595990000551
11,"{""tipo"": ""circles"", ""var"": 1}",gonzalez,,3,1.5094351569080764,0.32771414285628225,nan,4.259999991518271e-05
11,"{""tipo"": ""circles"", ""var"": 1}",intervalo,0.01,3,1.6714605070003103,0.3287773497232305,nan,0.0009198000000196771
11,"{""tipo"": ""circles"", ""var"": 1}",intervalo,0.05,3,1.6714605070003103,0.3287773497232305,nan,0.0008586000001287175
11,"{""tipo"": ""circles"", ""var"": 1}",intervalo,0.1,3,1.5555152450556393,0.3272767656733311,nan,0.0007945999998355546
11,"{""tipo"": ""circles"", ""var"": 1}",intervalo,0.15,3,1.9979919078357022,nan,nan,0.0010561000001416687
11,"{""tipo"": ""circles"", ""var"": 1}",intervalo,0.25,3,1.9979919078357022,nan,nan,0.0008232000000134576
11,"{""tipo"": ""circles"", ""var"": 1}",kmeans,,3,nan,0.32940311026410557,nan,0.07322009900008197
11,"{""tipo"": ""circles"", ""var"": 1}",gonzalez,,4,1.5094351569080764,0.32771414285628225,nan,4.170000011072261e-05
11,"{""tipo"": ""circles"", ""var"": 1}",intervalo,0.01,4,1.6714605070003103,0.3287773497232305,nan,0.001023999999915759
11,"{""tipo"": ""circles"", ""var"": 1}",intervalo,0.05,4,1.6714605070003103,0.3287773497232305,nan,0.0007995999999366177
11,"{""tipo"": ""circles"", ""var"": 1}",intervalo,0.1,4,1.5555152450556393,0.3272767656733311,nan,0.0007625999999163469
11,"{""tipo"": ""circles"", ""var"": 1}",intervalo,0.15,4,1.9979919078357022,nan,nan,0.0008245999999871856
11,"{""tipo"": ""circles"", ""var"": 1}",intervalo,0.25,4,1.9979919078357022,nan,nan,0.0006989000000885426
11,"{""tipo"": ""circles"", ""var"": 1}",kmeans,,4,nan,0.32940311026410557,nan,0.07965499900001305
12,"{""tipo"": ""circles"", ""var"": 2}",gonzalez,,0,1.321487595939486,0.34667109943769503,nan,9.470000009059731e-05
12,"{""tipo"": ""circles"", ""var"": 2}",intervalo,0.01,0,1.2818174906500044,0.321589287973361,nan,0.0012656999999762775
12,"{""tipo"": ""circles"", ""var"": 2}",intervalo,0.05,0,1.2818174906500044,0.32695096224047576,nan,0.001031999999895561
12,"{""tipo"": ""circles"", ""var"": 2}",intervalo,0.1,0,1.2818174906500044,0.32695096224047576,nan,0.0008318000000144821
12,"{""tipo"": ""circles"", ""var"": 2}",intervalo,0.15,0,1.486426775873217,nan,nan,0.0009142999999767198
12,"{""tipo"": ""circles"", ""var"": 2}",intervalo,0.25,0,1.486426775873217,nan,nan,0.0008061999999426916
12,"{""tipo"": ""circles"", ""var"": 2}",kmeans,,0,nan,0.2962284775248934,nan,0.04984839900021143
12,"{""tipo"": ""circles"", ""var"": 2}",gonzalez,,1,1.321487595939486,0.34667109943769503,nan,3.909999986717594e-05
